CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CCCN1C(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C1CCCN1C(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)CNC(=O)C(CCC(N)=O)NC(=O)C1CCCN1C(=O)CNC(=O)C(CC(C)C)NC(=O)C(N)CCC(N)=O)C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Gastrin-34,C18187,!Gastrin-34!
CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,Gastrin-14,C18186,!Gastrin-14!
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1,Ceftizoxime sodium,C08118,!Ceftizoxime sodium!
C=CC(O)C#CC#CC(O)C=CCCCCCCC,Falcarindiol,C08449,!Falcarindiol!
CC=CC#CC#CC#CC#CC(O)CO,Dehydrosafynol,C08447,!Dehydrosafynol!
CC#CC#CC#CC=CC(=O)OC,Dehydromatricaria ester,C08446,!Dehydromatricaria ester!
C=CCCCCCC=CCC#CC#CC(=O)C=C,Dehydrofalcarinone,C08445,!Dehydrofalcarinone!
CC(C)C1OC2=C(CC(C(=O)O)NC(=O)C(=CCl)NC(=O)C1NC(=O)C(NC(=O)C(CC(C)C(Cl)Cl)NC(=O)C(O)O)C(O)CCCN)C(=O)C(O)C2,Victorin C,C08443,!Victorin C!
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,Cefdinir,C08110,!Cefdinir!
CC(C)CC1NC(=O)C(C)N(C)C(=O)CNC(=O)C(=Cc2ccccc2)N(C)C1=O,Tentoxin,C08441,!Tentoxin!
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,Cefoperazone sodium,C08112,!Cefoperazone sodium!
CCCCCC(O)C(O)C=CC(O)CCCCCCCC(=O)O,9;12;13-TriHOME,C14833,!9;12;13-TriHOME!
CCCCCC1OC1C=CC(O)CCCCCCCC(=O)O,12;13-Epoxy-9-hydroxy-10-octadecenoate,C14832,!12;13-Epoxy-9-hydroxy-10-octadecenoate!
CCCCCC=CCC=CC(CCCCCCC(=O)O)OO,8(R)-HPODE,C14831,!8(R)-HPODE!
CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1=O,GDP-4-keto-6-L-deoxygalactose,C14830,!GDP-4-keto-6-L-deoxygalactose!
CCCCCC1OC1CC(O)C(O)CCCCCCCC(=O)O,9;10-Dihydroxy-12;13-epoxyoctadecanoate,C14837,!9;10-Dihydroxy-12;13-epoxyoctadecanoate!
CCCCCC1OC1CC1OC1CCCCCCCC(=O)O,9;10-12;13-Diepoxyoctadecanoate,C14836,!9;10-12;13-Diepoxyoctadecanoate!
CCCCCC(O)C=CC(O)C(O)CCCCCCCC(=O)O,9;10;13-TriHOME,C14835,!9;10;13-TriHOME!
CCCCCC(O)C=CC1OC1CCCCCCCC(=O)O,9;10-Epoxy-13-hydroxy-11-octadecenoate,C14834,!9;10-Epoxy-13-hydroxy-11-octadecenoate!
CC(C)(C)c1cc(N(=O)O)cc(N(=O)O)c1O,Dinoterb,C18671,!Dinoterb!
[Hg+2],Mercuric oxide,C18670,!Mercuric oxide!
[C-]#N,Sodium cyanide,C18673,!Sodium cyanide!
C=CC1CN2CCC1CC2C(=O)c1ccnc2ccccc12,Cinchoninone,C16726,!Cinchoninone!
NC(=O)CF,Fluoroacetamide,C18675,!Fluoroacetamide!
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,Chlorethoxyfos,C18677,!Chlorethoxyfos!
OCC(O)CCl,alpha-Chlorohydrin,C18676,!alpha-Chlorohydrin!
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,Clofibric acid,C13700,!Clofibric acid!
CC(C)=CCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,5-Methylhex-4-enoyl-CoA,C16470,!5-Methylhex-4-enoyl-CoA!
CC(Oc1ccc(Cl)cc1)C(=O)O,2-(4-Chlorophenoxy)propionic acid,C13701,!2-(4-Chlorophenoxy)propionic acid!
NCCCS(=O)(=O)O,3-Aminopropanesulfonate,C03349,!3-Aminopropanesulfonate!
CC1OC(O)C(O)CC1O,3;6-Dideoxy-L-galactose,C03348,!3;6-Dideoxy-L-galactose!
CC1CCC2C(C)C(=O)OCC12,Iridomyrmecin,C09786,!Iridomyrmecin!
CC(C)N(C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,Propantheline,C07506,!Propantheline!
CC(=O)CC(N)C(=O)O,2-Amino-4-oxopentanoic acid,C03341,!2-Amino-4-oxopentanoic acid!
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,Berberine,C00757,!Berberine!
CCCCC(CC)COC(=O)c1ccccc1C(=O)O,2-Ethylhexyl phthalate,C03343,!2-Ethylhexyl phthalate!
O=C(O)C(=O)C(O)C(O)C(O)CO,2-Dehydro-D-galactonate,C03342,!2-Dehydro-D-galactonate!
CC=C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,2-Methylbut-2-enoyl-CoA,C03345,!2-Methylbut-2-enoyl-CoA!
CC(=O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,2-Methylacetoacetyl-CoA,C03344,!2-Methylacetoacetyl-CoA!
NC(Cc1cc(Cl)c(O)c(Cl)c1)C(=O)O,3;5-Dichloro-L-tyrosine,C03347,!3;5-Dichloro-L-tyrosine!
OB(O)c1ccccc1,Phenylboronic acid,C16200,!Phenylboronic acid!
CC1CCCC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1,alpha-Zearalanol,C14752,!alpha-Zearalanol!
Cc1cc(=O)c2c(O)c3c(cc2o1)OCC(O)(CO)C=C3,Ptaeroglycol,C09030,!Ptaeroglycol!
CC1CCCC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1,beta-Zearalanol,C14753,!beta-Zearalanol!
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,Tocoretinate,C12967,!Tocoretinate!
OCC1CCN2CCCC12,Trachelanthamidine,C12440,!Trachelanthamidine!
CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,Cyphenothrin,C12962,!Cyphenothrin!
CC(C(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1,2;2-Bis(4-hydroxyphenyl)-propanoic acid,C13633,!2;2-Bis(4-hydroxyphenyl)-propanoic acid!
NC(=O)OCC(COC(N)=O)c1ccccc1,Felbamate,C07501,!Felbamate!
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,CPX,C13709,!CPX!
Oc1cccc(F)c1O,3-Fluorocatechol,C16472,!3-Fluorocatechol!
CC(C)CC(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)O)C(C)C)C(C)C,Pepstatin,C00773,!Pepstatin!
CC(CO)CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CCC12C,7alpha;26-Dihydroxy-4-cholesten-3-one,C17336,!7alpha;26-Dihydroxy-4-cholesten-3-one!
CNC(=O)Oc1cc(C)cc(C)c1,XMC,C18771,!XMC!
Oc1ccc(-c2ccccc2)c(Cl)c1,2-Chloro-4-biphenylol,C14755,!2-Chloro-4-biphenylol!
CC1CC2Cc3ncccc3C3(C1)NCCCC23,Lycodine,C09876,!Lycodine!
CC1(OC(=O)C=Cc2ccccc2)CC(O)C2(O)C=COC(OC3OC(CO)C(O)C(O)C3O)C12,Harpagoside,C09783,!Harpagoside!
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,Qing Hau Sau,C09538,!Qing Hau Sau!
C=C(C)C(=O)OC1C2C(C)C(=O)OC2C(O)C(C)C2C=CC(=O)C21C,Radiatin,C09539,!Radiatin!
CC1=CCCC(C)=CC2C(CCC(C)=CCC1)C2(C)C,Casbene,C01414,!Casbene!
C=C1C(=O)OC2C=C(C)C3C(O)CC(C)(O)C3CC12,Pleniradin,C09530,!Pleniradin!
CC1CC2OC(=O)C(C)C2C(O)C2(C)C(=O)C=CC12,Plenolin,C09531,!Plenolin!
CC(=O)OC1(C)CC(OC(=O)C(C)C)C2C(OC(=O)C2(C)OC(C)=O)C2C(C)=CCC21,Polhovolide,C09532,!Polhovolide!
O=C(O)C=CC(F)=CC(=O)O,3-Fluoro-cis;cis-muconate,C16474,!3-Fluoro-cis;cis-muconate!
C=C1C(=O)OC(C=C(C)CO)C1C(CC(C)=CCO)OC(=O)C(C)=CC,Pycnolide,C09535,!Pycnolide!
C=C1C(=O)OC2CC3(C)OC3CCC(C)=CC(OC(C)=O)C12,Pyrethrosin,C09536,!Pyrethrosin!
CC1(C)CC23C4COC(=O)C2CCC1C3CC4=O,Quadrone,C09537,!Quadrone!
COC1C(O)=C(C(C)=O)C(=O)C2(O)C(=O)c3c(cc4cc(O)cc(O)c4c3O)CC12,Premithramycinone,C12383,!Premithramycinone!
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,Ketanserin,C07464,!Ketanserin!
CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,Remikiren,C07465,!Remikiren!
COc1ccc(CC(NC(=O)CC(C)(C)N)C(=O)NC(Cc2c[nH]cn2)C(=O)NC(CC2CCCCC2)C(O)C(O)CC(C)C)cc1,Enalkiren,C07466,!Enalkiren!
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C(C)CC4(C)C3(F)C(O)CC21C,9-Fluoro-11beta;17;21-trihydroxy-2alpha-methylpregn-4-ene-3;20-dione 21-acetate,C15269,!9-Fluoro-11beta;17;21-trihydroxy-2alpha-methylpregn-4-ene-3;20-dione 21-acetate!
O=N(O)c1ccc(C2OC2c2ccccc2)cc1,trans-2-(4-Nitrophenyl)-3-phenyloxirane,C15268,!trans-2-(4-Nitrophenyl)-3-phenyloxirane!
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Terfenadine,C07463,!Terfenadine!
CC(=O)C1C(C)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,16beta-Methylpregn-4-ene-3;20-dione,C15265,!16beta-Methylpregn-4-ene-3;20-dione!
CC(=O)OC1CCC2C3CCC4CCCCC4(C)C3CCC12C,17beta-Hydroxy-5alpha-androstane acetate,C15264,!17beta-Hydroxy-5alpha-androstane acetate!
N=C(N)NC(CCC(=O)O)C(=O)O,N-Amidino-L-glutamate,C03140,!N-Amidino-L-glutamate!
CCC(=O)OC1CCCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,17abeta-Hydroxy-D-homoandrost-4-en-3-one propionate,C15266,!17abeta-Hydroxy-D-homoandrost-4-en-3-one propionate!
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2,Estra-1;3;5(10)-triene-3;16beta-diol,C15261,!Estra-1;3;5(10)-triene-3;16beta-diol!
CC(=O)C1CCC2C3CCC4CC(=O)CCC4(C)C3C=CC12C,5beta-Pregn-11-ene-3;20-dione,C15260,!5beta-Pregn-11-ene-3;20-dione!
CC(=O)C1CCC2C3CCC4=CC(=O)CC4(C)C3CCC12C,A-Norpregn-3(5)-ene-2;20-dione,C15263,!A-Norpregn-3(5)-ene-2;20-dione!
COc1ccc2c(c1)CCC1C2CCC2(C)CC(O)CC12,3-Methoxyestra-1;3;5(10)-trien-16beta-ol,C15262,!3-Methoxyestra-1;3;5(10)-trien-16beta-ol!
CN(C)(C)CCO,Choline,C00114,!Choline!
O=CC(O)C(O)C(O)COP(=O)(O)O,D-Ribose 5-phosphate,C00117,!D-Ribose 5-phosphate!
OCC(O)CO,Glycerol,C00116,!Glycerol!
O=C(CO)COP(=O)(O)O,Glycerone phosphate,C00111,!Glycerone phosphate!
O=C(O)c1cc(C(=O)O)c2c(n1)C(=O)C(=O)c1cc(C(=O)O)[nH]c1-2,PQQ,C00113,!PQQ!
Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1,CDP,C00112,!CDP!
COc1ccc(C2CC(=O)c3c(cc(OC)c(OC)c3OC)O2)cc1,2;3-Dihydro-2-(4-methoxyphenyl)-5;6;7-trimethoxy-4H-1-benzopyran-4-one,C15118,!2;3-Dihydro-2-(4-methoxyphenyl)-5;6;7-trimethoxy-4H-1-benzopyran-4-one!
O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O,5-Phospho-alpha-D-ribose 1-diphosphate,C00119,!5-Phospho-alpha-D-ribose 1-diphosphate!
O=CC(O)COP(=O)(O)O,D-Glyceraldehyde 3-phosphate,C00118,!D-Glyceraldehyde 3-phosphate!
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3CC(O)C(=O)C(C)O3)O2)c(=O)[nH]c1=O,dTDP-4-oxo-2;6-dideoxy-D-allose,C11928,!dTDP-4-oxo-2;6-dideoxy-D-allose!
C=C(C)C1CC=C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)CC1,Perillyl-CoA,C11929,!Perillyl-CoA!
O=S(=O)(O)c1cccc2ccccc12,1-Naphthalenesulfonic acid,C16201,!1-Naphthalenesulfonic acid!
CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,5'-Deoxyadenosine,C05198,!5'-Deoxyadenosine!
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3CC(O)C(=O)C(C)O3)O2)c(=O)[nH]c1=O,dTDP-4-oxo-2;6-dideoxy-D-glucose,C11922,!dTDP-4-oxo-2;6-dideoxy-D-glucose!
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3CC(O)C(O)C(C)O3)O2)c(=O)[nH]c1=O,dTDP-D-olivose,C11923,!dTDP-D-olivose!
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3CC(O)C(O)C(C)O3)O2)c(=O)[nH]c1=O,dTDP-L-olivose,C11920,!dTDP-L-olivose!
COC1CC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cc(C)c(=O)[nH]c3=O)CC2O)OC(C)C1O,dTDP-L-oleandrose,C11921,!dTDP-L-oleandrose!
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)C(=O)C(O)C3O)O2)c(=O)[nH]c1=O,dTDP-4-oxo-6-deoxy-D-allose,C11926,!dTDP-4-oxo-6-deoxy-D-allose!
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3CC(O)C(=O)C(C)O3)O2)c(=O)[nH]c1=O,dTDP-4-oxo-2;6-dideoxy-L-mannose,C11927,!dTDP-4-oxo-2;6-dideoxy-L-mannose!
C=C(C)C1CC=C(C(=O)O)CC1,Perillic acid,C11924,!Perillic acid!
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)C(O)C(N)C3O)O2)c(=O)[nH]c1=O,dTDP-3-amino-3;6-dideoxy-D-glucose,C11925,!dTDP-3-amino-3;6-dideoxy-D-glucose!
O=c1c(O)c(-c2ccccc2O)oc2cc(O)cc(O)c12,Datiscetin,C10036,!Datiscetin!
CC1=C(O)c2c(oc(-c3ccccc3)cc2=O)C(C)(C)C1=O,Dasytrichone,C10035,!Dasytrichone!
C=CCc1ccc(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)cc1,Lusitanicoside,C10474,!Lusitanicoside!
COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1OC,Cirsiliol,C10033,!Cirsiliol!
COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)ccc1O,Cirsilineol,C10032,!Cirsilineol!
COc1cc(-c2oc3cc(OC)c(O)c(O)c3c(=O)c2OC)ccc1O,Chrysosplenol C,C10031,!Chrysosplenol C!
CC(O)c1ccc(O)cc1,1-(4'-Hydroxyphenyl)ethanol,C13638,!1-(4'-Hydroxyphenyl)ethanol!
CC1(CC(=O)O)C2=CC3=N4C(=Cc5c(CC(=O)O)c(CCC(=O)O)c6n5[Ni-2]45N2C(=CC2=N5C(=C6)C(CCC(=O)O)=C2CC(=O)O)C1CCC(=O)O)C(C)(CC(=O)O)C3CCC(=O)O,Nickel-sirohydrochlorin,C21510,!Nickel-sirohydrochlorin!
CSCCCC(N)C(=O)O,Homomethionine,C17213,!Homomethionine!
CC12CCC(=O)C=C1CCC1C3CCC4(OCC4=O)C3(C)CC(O)C12F,17;21-Epoxy-9-fluoro-11beta-hydroxypregn-4-ene-3;20-dione,C15309,!17;21-Epoxy-9-fluoro-11beta-hydroxypregn-4-ene-3;20-dione!
NCCC1=CC(=O)C(=O)C=C1,Dopamine quinone,C17755,!Dopamine quinone!
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,Diosmin,C10039,!Diosmin!
CCC(=O)OC1CCC2C3CC=C4C(F)(F)C(=O)CCC4(C)C3CCC12C,4;4-Difluoro-17beta-hydroxyandrost-5-en-3-one propionate,C15112,!4;4-Difluoro-17beta-hydroxyandrost-5-en-3-one propionate!
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C,17beta-Hydroxyandrost-4-ene-3;11-dione propionate,C15009,!17beta-Hydroxyandrost-4-ene-3;11-dione propionate!
CC(C)c1cc2c(cc1O)C1(C)CCCC(C)(CO)C1CC2,1;2;3;4;4a;9;10;10a-Octahydro-6-hydroxy-7-isopropyl-1;4a-dimethyl-1-phenanthrenemethanol,C15008,!1;2;3;4;4a;9;10;10a-Octahydro-6-hydroxy-7-isopropyl-1;4a-dimethyl-1-phenanthrenemethanol!
COc1cc(CCN=CC=C2C=C(C(=O)O)NC(C(=O)O)C2)ccc1O,3-Methoxytyramine-betaxanthin,C17754,!3-Methoxytyramine-betaxanthin!
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3Cn4cnc[n+]4C3)C(C)C12,Biapenem,C11268,!Biapenem!
CC(=O)OC1CCC2(C)C(CCC3C4CC(C=O)=CC4(C)CCC32)C1,3beta-(Acetyloxy)-5alpha-androst-16-ene-16-carboxaldehyde,C15001,!3beta-(Acetyloxy)-5alpha-androst-16-ene-16-carboxaldehyde!
CC12CCC(=O)C=C1CC1C2CCC2(C)C(OC(=O)c3ccccc3)CCC12,17beta-(Benzoyloxy)-B-norandrost-4-en-3-one,C15000,!17beta-(Benzoyloxy)-B-norandrost-4-en-3-one!
CCC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,17-Hydroxy-19-nor-17alpha-pregn-5(10)-en-3-one,C15003,!17-Hydroxy-19-nor-17alpha-pregn-5(10)-en-3-one!
CC(=O)C1CC(O)C2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,11alpha;15alpha-Dihydroxypregn-4-ene-3;20-dione,C15002,!11alpha;15alpha-Dihydroxypregn-4-ene-3;20-dione!
CC12CCC3c4ccc(O)c(N)c4CCC3C1CCC2O,4-Aminoestra-1;3;5(10)-triene-3;17beta-diol,C15005,!4-Aminoestra-1;3;5(10)-triene-3;17beta-diol!
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)C(Cl)CC12,16beta-Chloro-17beta-hydroxyandrost-4-en-3-one,C15004,!16beta-Chloro-17beta-hydroxyandrost-4-en-3-one!
CC12CCC3c4cc(N(=O)O)c(O)cc4CCC3C1CCC2O,2-Nitroestra-1;3;5(10)-triene-3;17beta-diol,C15007,!2-Nitroestra-1;3;5(10)-triene-3;17beta-diol!
CC12CCC3c4cc(N)c(O)cc4CCC3C1CCC2O,2-Aminoestra-1;3;5(10)-triene-3;17beta-diol,C15006,!2-Aminoestra-1;3;5(10)-triene-3;17beta-diol!
COc1cc2c(cc1O)C(c1cc(O)c(O)c(OC)c1)C(O)(C(=O)O)C(O)(CO)C2,Plicatic acid,C10873,!Plicatic acid!
CC(C(O)c1ccccc1)N(C)C,dl-Methylephedrine hydrochloride,C13639,!dl-Methylephedrine hydrochloride!
CCCCCCCCCC(=O)CC(=O)NC1CCOC1=O,N-(3-Oxododecanoyl)homoserine lactone,C11840,!N-(3-Oxododecanoyl)homoserine lactone!
O=C(O)C(CS)CS,3-Mercapto-2-mercaptomethylpropanoate,C04371,!3-Mercapto-2-mercaptomethylpropanoate!
CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(C(=O)O)C(O)C1O,UDP-N-acetyl-D-galactosaminuronic acid,C13952,!UDP-N-acetyl-D-galactosaminuronic acid!
O=C(O)C1(O)C=CC=C(F)C1O,3-Fluorocyclohexadiene-cis;cis-1;2-diol-1-carboxylate,C16478,!3-Fluorocyclohexadiene-cis;cis-1;2-diol-1-carboxylate!
CC12CCC3C(CC(O)C45CC4CCC35C)C1CCC21C=CC(=O)O1,6beta;17-Dihydroxy-3;5-cyclo-5alpha;17alpha-pregn-20-ene-21-carboxylic acid; gamma-lactone,C15467,!6beta;17-Dihydroxy-3;5-cyclo-5alpha;17alpha-pregn-20-ene-21-carboxylic acid; gamma-lactone!
CC12CC34C=CC(=O)C(C)(CCC(=O)Nc5c(O)ccc(C(=O)O)c5O)C3C(CC1C4)O2,Platensimycin,C20132,!Platensimycin!
COc1cc(C(OC2OC(CO)C(O)C(O)C2O)C2C(=O)OCC2Cc2ccc3c(c2)OCO3)cc(OC)c1OC,Podorhizol beta-D-glucoside,C10876,!Podorhizol beta-D-glucoside!
CCCC(=O)NC(CCO)C(=O)O,2 -(Butylamido)-4-hydroxybutanoic acid,C11843,!2 -(Butylamido)-4-hydroxybutanoic acid!
O=C(O)C=CC(=O)Nc1ccc2c(c1)oc(=O)c1ccccc12,N-(6-Oxo-6H-dibenzo[b;d]pyran-3-yl)maleamic acid,C15466,!N-(6-Oxo-6H-dibenzo[b;d]pyran-3-yl)maleamic acid!
CCCC=CC=CC=CC(=O)OC12C(OC(C)=O)C(C)C3(O)C4C=C(C)C(=O)C4CC(CO)=CC3C1C2(C)C,Euphorbia factor Ti2,C09091,!Euphorbia factor Ti2!
NC(CC(=CC=O)C=C(O)C(=O)O)C(=O)O,4;5-seco-Dopa,C17758,!4;5-seco-Dopa!
ClCCN(CCCl)c1ccc2ccccc2c1,Chlornaphazine,C16446,!Chlornaphazine!
C=CCc1ccc(O)c(-c2cc(C=CCO)ccc2O)c1,Randainol,C10878,!Randainol!
CC(O)CC(=O)NC1CCOC1=O,N-(3-(S)-Hydroxybutyryl)homoserine lactone,C11842,!N-(3-(S)-Hydroxybutyryl)homoserine lactone!
O=C(O)CCC(=NNC(=O)c1ccncc1)C(=O)O,Isoniazid alpha-ketoglutaric acid,C16625,!Isoniazid alpha-ketoglutaric acid!
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,Etiocholanolone,C04373,!Etiocholanolone!
CC(=CCNc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O)CO,cis-Zeatin riboside monophosphate,C16441,!cis-Zeatin riboside monophosphate!
CC(C)=CCc1c2c(cc3c(=O)cc(CO)oc13)C=CC(C)(C)O2,Pulverochromenol,C09031,!Pulverochromenol!
COC(=O)CCCCCCCCCCC1CCC2OC12,6-Oxabicyclo[3.1.0]hexane-2-undecanoic acid methyl ester,C15465,!6-Oxabicyclo[3.1.0]hexane-2-undecanoic acid methyl ester!
COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)cc(O)c1O,5-Hydroxyferuloyl-CoA,C12203,!5-Hydroxyferuloyl-CoA!
CC(=CCNc1ncnc2ncn(C3OC(CO)C(O)C(O)C3O)c12)CO,trans-Zeatin-7-beta-D-glucoside,C16443,!trans-Zeatin-7-beta-D-glucoside!
CC(=O)CC1c2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c2N1C)OCO4,(+/-)-6-Acetonyldihydrosanguinarine,C12201,!(+/-)-6-Acetonyldihydrosanguinarine!
C[Se]CC(N)C(=O)O,Se-Methyl-L-selenocysteine,C05689,!Se-Methyl-L-selenocysteine!
CC1=CC2(C)C(CCC3C2CCC2(C)C3CCC2(C)O)CC1=O,17beta-Hydroxy-2;17-dimethyl-5alpha-androst-1-en-3-one,C15012,!17beta-Hydroxy-2;17-dimethyl-5alpha-androst-1-en-3-one!
CC1CC2(C)C(CCC3C4CCC(O)C4(C)CCC32)CC1=O,Metholone,C14605,!Metholone!
Clc1ccc(Cl)c(-c2ccccc2)c1,2;5-Dichlorobiphenyl,C14354,!2;5-Dichlorobiphenyl!
Oc1ccc2cc(Br)ccc2c1,6-Bromo-2-naphthol,C14352,!6-Bromo-2-naphthol!
Clc1ccccc1-c1ccccc1,2-Chlorobiphenyl,C14353,!2-Chlorobiphenyl!
CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2OC(=O)CCC1CCCC1,17beta-Hydroxyestr-4-en-3-one cyclopentanepropionate,C14603,!17beta-Hydroxyestr-4-en-3-one cyclopentanepropionate!
CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O,Palmitoylglycerone phosphate,C01192,!Palmitoylglycerone phosphate!
NCC1OC(OC2C(N)CC(N)C(O)C2O)C(N)C(O)C1O,Neamine,C01441,!Neamine!
CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(O)C(O)C1O)NC=O,Glucosylceramide,C01190,!Glucosylceramide!
CC(=O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,3alpha;6alpha-Dihydroxy-5beta-pregnan-20-one,C14608,!3alpha;6alpha-Dihydroxy-5beta-pregnan-20-one!
