;CMPD;CMPD_SMILES
15834;1-cyano-Pro-Leu methyl ester;None
15835;1-cyano-(trans-hydroxy)-Pro-Leu methyl ester;None
15836;(2R)-4-morpholin-4-yl-4-oxo-2-(2-phenylethyl)-N-[(1S)-1-([[4-(trifluoromethoxy)phenyl]amino]methyl)propyl]butanamide;None
15837;(2R)-2-(cyclohexylmethyl)-4-morpholin-4-yl-4-oxo-N-[(1R)-1-phenyl-2-[[4-(trifluoromethoxy)phenyl]amino]ethyl]butanamide;None
15838;N-[2-[(4-methoxyphenyl)amino]ethyl]-N2-(3-methylbenzoyl)-L-leucinamide;None
15839;methyl (3S)-3-[[(2R)-2-(cyclohexylmethyl)-4-morpholin-4-yl-4-oxobutanoyl]amino]-4-[[4-(trifluoromethoxy)phenyl]amino]butane-1-sulfinate;None
15840;(2R)-5-dimethyl-N-[(1S)-1-methyl-2-[[4-(trifluoromethoxy)phenyl]amino]ethyl]-2-(2-morpholin-4-yl-2-oxoethyl)hexanamide;None
15841;(3S)-3-[[N-(6-chloro-1,3-benzoxazol-2-yl)-3-cyclohexyl-L-alanyl]amino]-4-(5-fluoro-2,3-dihydro-1H-indol-1-yl)butanoic acid;None
15842;(2R)-2-(2-cyclohexylethyl)-N-[(1S)-1-methyl-2-[[4-(trifluoromethoxy)phenyl]amino]ethyl]-4-morpholin-4-yl-4-oxobutanamide;None
15843;(2S)-2-(4-methoxyphenyl)-N-[(1S)-2-methyl-1-([[4-(trifluoromethoxy)phenyl]amino]methyl)propyl]-4-morpholin-4-yl-4-oxobutanamide;None
15844;morpholine-4-carboxylic acid [1S-[1S-[(4-hydroxybenzoyl)-hydrazonomethyl]-3-phenyl-propylcarbamoyl]-3-methyl-butyl]-amide;None
15845;(2S)-2-(4-methylphenyl)-N-[(1S)-2-methyl-1-([[4-(trifluoromethoxy)phenyl]amino]methyl)propyl]-4-morpholin-4-yl-4-oxobutanamide;None
15846;1,4-anhydro-3,5,6-trideoxy-3-[[(2S)-3-(1-methylcyclopentyl)-2-[[4-(methylsulfamoyl)benzoyl]amino]propanoyl]amino]-L-erythro-hex-2-ulose;None
15847;1-cyano-(D)-Pro-Leu dimethylamide;None
15848;benzyloxycarbonyl-Val-Val-Lys-NHO-4-nitrobenzoyl;None
15849;1,4-anhydro-3-[[(2S)-2-([4-[(cyclohexylsulfonyl)amino]benzoyl]amino)-3-(1-methylcyclopentyl)propanoyl]amino]-3,5,6-trideoxy-L-erythro-hex-2-ulose;None
15850;(2R)-2-(cyclohexylmethyl)-4-morpholin-4-yl-4-oxo-N-(2-[[4-(trifluoromethoxy)phenyl]amino]ethyl)butanamide;None
15851;N-[(1S)-1-[1-[(1S)-1-cyanopentyl]-1H-1,2,3-triazol-4-yl]-1-cyclohexylethyl]benzamide;None
15852;1-cyano-Pro-Phe methyl ester;None
15853;(2S)-4-morpholin-4-yl-4-oxo-2-phenyl-N-[(1S)-1-phenyl-2-[[4-(trifluoromethoxy)phenyl]amino]ethyl]butanamide;None
15854;1-cyano-Pro isoamylamide;None
15855;(S)-[1-[1-cyano-pyrrolidin-3(R)-ylcarbamoyl]-3-methyl-butyl]-carbamic acid benzyl ester;None
15856;(2R)-4-dimethyl-N-[(1S)-1-methyl-2-[[4-(trifluoromethoxy)phenyl]amino]ethyl]-2-(2-morpholin-4-yl-2-oxoethyl)pentanamide;None
15857;N-[(1S)-1-[1-[(1S)-1-cyanopentyl]-1H-1,2,3-triazol-4-yl]-1,2-dimethylpropyl]thiophene-3-carboxamide;None
15858;N-[(2S)-2-[1-[(1S)-1-cyanopentyl]-1H-1,2,3-triazol-4-yl]-3-methylbutan-2-yl]thiophene-3-carboxamide;None
15859;[(2',3',4'-trifluorobiphenyl-2-yl)oxy]acetaldehyde;None
15860;1-cyano-Pro-Ala methyl ester;None
15861;1-cyano-(D)-Pro-Leu methyl ester;None
15862;(2S)-N-[(1S)-1-cyclopropyl-2-[[4-(trifluoromethoxy)phenyl]amino]ethyl]-4-morpholin-4-yl-4-oxo-2-[4-(trifluoromethyl)phenyl]butanamide;None
15863;(S)-[1-[1-cyano-pyrrolidin-3(S)-ylcarbamoyl]-3-methyl-butyl]-carbamic acid benzyl ester;None
15864;CLIK60;None
15865;1-cyano-Pro-(D)-Leu methyl ester;None
15866;N-[(1S)-1-[1-[(1S)-1-cyanopentyl]-1H-1,2,3-triazol-4-yl]-1,2-dimethylpropyl]benzamide;None
15867;Benzyloxycarbonyl-Phe-Ala-CHN2;None
15868;(2S)-2-(cyclohexylmethyl)-N-[2-[(4-fluorophenyl)amino]ethyl]-4-morpholin-4-yl-4-oxobutanamide;None
15869;benzyloxycarbonyl-Phe-Lys(benzyloxycarbonyl)-CH3;None
15870;(2S)-N-[(1S)-1-methyl-2-[[4-(trifluoromethoxy)phenyl]amino]ethyl]-4-morpholin-4-yl-4-oxo-2-[4-(trifluoromethyl)phenyl]butanamide;None
15871;(3S)-3-(cyclohexylmethyl)-N-[2-[(4-fluorophenyl)amino]ethyl]-4-morpholin-4-yl-4-oxobutanamide;None
15872;benzyloxycarbonyl-Val-Val-CH3;None
15873;benzyloxycarbonyl-Ala-Leu-COCHO;None
15874;methyl 4-[(E)-[[(3-[2-[(2-chlorobenzyl)oxy]phenyl]-1H-pyrazol-5-yl)carbonyl]hydrazono]methyl]benzoate;None
15875;(3S)-N-[2-(1H-indol-3-yl)ethyl]-3-[[(4-methylphenyl)sulfonyl]amino]-2-oxo-4-phenylbutanamide;None
15876;(2Z)-3-(4-[[5-(3,5-dimethylisoxazol-4-yl)-1,2,4-oxadiazol-3-yl]methoxy]phenyl)-2-(methylsulfonyl)prop-2-enenitrile;None
15877;N-[(1R)-1-([2-[(1,3-benzoxazol-2-ylsulfanyl)acetyl]hydrazino]carbonyl)propyl]-2-[(phenylcarbonyl)amino]benzamide;None
15878;2-[[3-(4-chloro-5-hydroxy-2-methoxyphenyl)-4-oxo-3,4-dihydroquinazolin-2-yl]sulfanyl]-N-[(1S)-1-cyano-1,2-dimethylpropyl]acetamide;None
15879;2,2'-[[3-(trifluoromethyl)phenyl]imino]bis[N-(4-methylphenyl)acetamide];None
15880;N-[2-oxo-2-[(2Z)-2-(2-oxo-1,2-dihydro-3H-indol-3-ylidene)hydrazino]ethyl]-2-pyridin-2-yl-1H-benzimidazole-1-carboxamide;None
15881;(2S)-4-morpholin-4-yl-4-oxo-N-(2-[[4-(trifluoromethoxy)phenyl]amino]ethyl)-2-[4-(trifluoromethyl)phenyl]butanamide;None
15882;methyl (2Z)-4-[4-(dimethylamino)phenyl]-4-oxo-2-[(phenylcarbonyl)hydrazono]butanoate;None
15883;(2S)-N-[(1S)-2-methyl-1-([[4-(trifluoromethoxy)phenyl]amino]methyl)propyl]-4-morpholin-4-yl-4-oxo-2-[3-(trifluoromethyl)phenyl]butanamide;None
15884;N-[2-(1-methylethyl)phenyl]-Na-(phenoxycarbonyl)-L-tryptophanamide;None
15885;o-aminobenzoic acid-Val-Leu-Phe-Glu-Lys-Gln-N-(2,4-dinitrophenyl)ethylendiamine;None
15886;(2R)-2-benzyl-N-[(1S)-1-methyl-2-[[4-(trifluoromethoxy)phenyl]amino]ethyl]-4-morpholin-4-yl-4-oxobutanamide;None
15887;o-aminobenzoic acid-Leu-Phe-Glu-Lys-Gln-N-(2,4-dinitrophenyl)ethylendiamine;None
15888;1-cyano-(D)-Pro-(D)-Leu methyl ester;None
15889;[2-[[(4-chlorophenyl)sulfanyl]methyl]-4-hydroxy-6,7-dimethoxyquinazolin-3(4H)-yl]acetonitrile;None
15890;1-cyano-(D)-Pro-Leu benzylamide;None
15891;1-cyano-(D)-Pro-Ala methyl ester;None
15892;2-hydroxy-N'-[1H-indol-3-yl(oxo)acetyl]-2,2-diphenylacetohydrazide;None
15893;(2R)-2-(cyclohexylmethyl)-N-[2-[(4-fluorophenyl)amino]ethyl]-4-morpholin-4-yl-4-oxobutanamide;None
15894;(2S)-N-[(1S)-2-methyl-1-([[4-(trifluoromethoxy)phenyl]amino]methyl)propyl]-4-morpholin-4-yl-4-oxo-2-[2-(trifluoromethyl)phenyl]butanamide;None
15895;(3R)-3-(cyclohexylmethyl)-N-[2-[(4-fluorophenyl)amino]ethyl]-4-morpholin-4-yl-4-oxobutanamide;None
15896;N-(4-cyano-1-phenyl-1H-pyrazol-5-yl)-2-[(4-ethyl-5-thiophen-2-yl-4H-1,2,4-triazol-3-yl)sulfanyl]acetamide;None
15897;1,1-bis(cyanomethyl)-3-[1-methyl-1-[3-(1-methylethenyl)phenyl]ethyl]urea;None
15898;4-[(4-[(E)-[(cyanoacetyl)hydrazono]methyl]phenoxy)methyl]benzoic acid;None
15899;2-(4-tert-butylphenyl)-5-[[2-(3,4-dimethoxyphenyl)ethyl]amino]-1,3-oxazole-4-carbonitrile;None
15900;benzyloxycarbonyl-Leu-Phe-L-(N,N-dimethyl-glutaminyl);None
15901;benzyloxycarbonyl-Leu-Phe-L-[methional sulfoxide];None
15902;benzyloxycarbonyl-Leu-Phe-L-[N-(isoxazole-5-carbonyl)aminoalaninal];None
15903;benzyloxycarbonyl-Leu-Phe-L-(N-acetylamino-alaninal);None
15904;benzyloxycarbonyl-Leu-Phe-L-(N-propinylamino-alaninal);None
15905;benzyloxycarbonyl-Leu-Phe-L-[N-(N,N-dimethylcarbamoyl)amino-alaninal];None
15906;benzyloxycarbonyl-Leu-Phe-L-(N-benzoylamino-alaninal);None
15907;benzyloxycarbonyl-Leu-Phe-L-(N-isobutyrylamino-alaninal);None
15908;benzyloxycarbonyl-Leu-Phe-(glutaminol);None
15909;acetyl-Leu-Ala-Ala-(N,N'-dimethylglutaminal);None
15910;benzyloxycarbonyl-Leu-Phe-L-[N-(2-pyrrolidinone)-alaninal];None
15911;benzyloxycarbonyl-Leu-Phe-L-(N-butyloxycarbonylamino-alaninal);None
15912;benzyloxycarbonyl-Leu-Phe-L-(N-formylamino-alaninal);None
15913;2-(2-oxo-4-phenyl-2H-chromen-7-yloxy)-N'-(1-(4-chlorophenyl)ethylidene)acetohydrazide;None
15914;benzyloxycarbonyl-Leu-Phe-L-(N-carbomethoxyamino-alaninal);None
15915;benzyloxycarbonyl-Leu-Phe-L-[(N-trifluoroacetyl)amino-alaninal];None
15916;benzyloxycarbonyl-Leu-Phe-L-(cyanomethyl-alaninal);None
15917;2-(2-oxo-4-phenyl-2H-chromen-7-yloxy)-N'-(1-(4-bromophenyl)ethylidene)acetohydrazide;None
15918;benzyloxycarbonyl-Leu-Phe-[N-(Me)Ac-amino-alaninal];None
15919;benzyloxycarbonyl-Leu-Phe-[(N-methylsulfonyl)amino-alaninal];None
15920;N-(benzyloxycarbonyl)-D-serine-beta-lactone;None
15921;1-(2-(2-oxo-4-phenyl-2H-chromen-7-yloxy)acetyl)-4-ethylthiosemicarbazide;None
15922;benzyloxycarbonyl-Leu-Phe-L-glutaminal-hemiaminal;None
15923;N-(benzyloxycarbonyl)-L-serine-beta-lactone;None
15924;amaranth cystatin;None
15925;human cystatin E/M;None
15926;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-2,2-dimethyl-3-[4-(1-methyl-1H-indazol-7-yl)benzene-1-sulfonyl]propanamide;None
15927;human cystatin C mutant L9G;None
15928;human cystatin C mutant R8G;None
15929;human cystatin C mutant V10G;None
15930;human cystatin C mutant W106G;None
15931;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-2,2-dimethyl-3-[4-(2-methyl-2H-indazol-5-yl)benzene-1-sulfonyl]propanamide;None
15932;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-[4-(1,3-benzothiazol-5-yl)benzene-1-sulfonyl]-2,2-dimethylpropanamide;None
15933;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-(3'-fluoro[1,1'-biphenyl]-4-sulfonyl)-2,2-dimethylpropanamide;None
15934;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-[4-(4-tert-butylpyridin-3-yl)benzene-1-sulfonyl]-2,2-dimethylpropanamide;None
15935;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-[4-(5-chloropyridin-3-yl)benzene-1-sulfonyl]-2,2-dimethylpropanamide;None
15936;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-2,2-dimethyl-3-[4-(1-methyl-1H-indazol-5-yl)benzene-1-sulfonyl]propanamide;None
15937;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-(4'-fluoro[1,1'-biphenyl]-4-sulfonyl)-2,2-dimethylpropanamide;None
15938;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-(4'-chloro[1,1'-biphenyl]-4-sulfonyl)-2,2-dimethylpropanamide;None
15939;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-2,2-dimethyl-3-[4-(2-methyl-2H-indazol-7-yl)benzene-1-sulfonyl]propanamide;None
15940;human cystatin F;None
15941;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-2,2-dimethyl-3-[4-[5-(trifluoromethyl)pyridin-3-yl]benzene-1-sulfonyl]propanamide;None
15942;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-[4-(4-chloropyridin-3-yl)benzene-1-sulfonyl]-2,2-dimethylpropanamide;None
15943;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-2,2-dimethyl-3-[4-(5-methylpyridin-3-yl)benzene-1-sulfonyl]propanamide;None
15944;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-2,2-dimethyl-3-[4-[4-(trifluoromethyl)pyridin-3-yl]benzene-1-sulfonyl]propanamide;None
15945;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-2,2-dimethyl-3-[4-(4-methylpyridin-3-yl)benzene-1-sulfonyl]propanamide;None
15946;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-(2',3'-difluoro[1,1'-biphenyl]-4-sulfonyl)-2,2-dimethylpropanamide;None
15947;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-([1,1'-biphenyl]-4-sulfonyl)-2,2-dimethylpropanamide;None
15948;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-2,2-dimethyl-3-[2'-(trifluoromethyl)[1,1'-biphenyl]-4-sulfonyl]propanamide;None
15949;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-[4-(5-fluoropyridin-3-yl)benzene-1-sulfonyl]-2,2-dimethylpropanamide;None
15950;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-(2',4'-difluoro[1,1'-biphenyl]-4-sulfonyl)-2,2-dimethylpropanamide;None
15951;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-[4-(4-fluoropyridin-3-yl)benzene-1-sulfonyl]-2,2-dimethylpropanamide;None
15952;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-(3',5'-difluoro[1,1'-biphenyl]-4-sulfonyl)-2,2-dimethylpropanamide;None
15953;HvCPI-4-Q86P;None
15954;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-(4'-butyl[1,1'-biphenyl]-4-sulfonyl)-2,2-dimethylpropanamide;None
15955;HvCPI-4;None
15956;HvCPI-4-deltaT143-Cterm;None
15957;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-(2',4'-dichloro[1,1'-biphenyl]-4-sulfonyl)-2,2-dimethylpropanamide;None
15958;HvCPI-4-deltaT151-Cterm;None
15959;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-2,2-dimethyl-3-[4'-(trifluoromethyl)[1,1'-biphenyl]-4-sulfonyl]propanamide;None
15960;FaCPI-1;None
15961;N-[(1S)-3-amino-1-cyano-3-oxopropyl]-3-(4'-tert-butyl[1,1'-biphenyl]-4-sulfonyl)-2,2-dimethylpropanamide;None
15962;human cystatin C mutant N39K;None
15963;cystatin 3;None
15964;EhICP2;None
15965;EhICP1;None
15966;cysteine protease inhibitor 2;C1=CC=C2C(=C1)C(=C3C2=NC(=C(N3)C#N)C#N)N=O
15967;cysteine protease inhibitor 1;None
15968;cowpox serpin CrmA;None
15969;acetyl-WEHD-aldehyde;None
15970;NCGC00183434;None
15971;acetyl-YVAD-aldehyde;None
15972;(3S)-3-([6-(([3-methyl-4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)-2-thiophen-2-ylhexanoyl]amino)-4-oxobutanoic acid;None
15973;N-([4-(quinoxalin-2-ylamino)phenyl]carbonyl)-L-valyl-N-[(1S)-2-carboxy-1-formylethyl]-L-alaninamide;None
15974;N-acetyl-L-tyrosyl-alpha-glutamyl-N-[1-(carboxymethyl)-3-([dihydroxy(2-phenylethyl)-lambda4-sulfanyl]amino)-2-oxopropyl]-L-alaninamide;None
15975;N-[(benzyloxy)carbonyl]valyl-N-[1-(carboxymethyl)-3-([dihydroxy(2-phenylethyl)-lambda4-sulfanyl]amino)-2-oxopropyl]-L-alaninamide;None
15976;(3S)-3-((6-[((4-[(6-methylquinoxalin-2-yl)amino]phenyl)carbonyl)amino]-2-thiophen-2-ylhexanoyl)amino)-4-oxobutanoic acid;None
15977;(3S)-4-oxo-3-([2-phenyl-6-(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)hexanoyl]amino)butanoic acid;None
15978;(3S)-4-oxo-3-([7-(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)heptanoyl]amino)butanoic acid;None
15979;(3S)-4-oxo-3-[((6-[(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)methyl]pyridin-3-yl)carbonyl)amino]butanoic acid;None
15980;(3S)-3-([2-(2-fluorophenyl)-6-(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)hexanoyl]amino)-4-oxobutanoic acid;None
15981;benzyloxycarbonyl-VAD-CHO;None
15982;acetyl-Tyr-Val-Ala-Asp-CO-(CH2)5-Ph;None
15983;N-acetyl-L-tyrosylvalyl-N-[1-(carboxymethyl)-2-oxo-7-phenylheptyl]-L-alaninamide;None
15984;acetyl-DEVD-aldehyde;None
15985;(3S)-3-([2-ethyl-6-(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)hexanoyl]amino)-4-oxobutanoic acid;None
15986;acetyl-DEVS-aldehyde;None
15987;N-[(benzyloxy)carbonyl]-alpha-glutamyl-N-[1-(carboxymethyl)-3-([dihydroxy(2-phenylethyl)-lambda4-sulfanyl]amino)-2-oxopropyl]-L-alaninamide;None
15988;(3S)-4-oxo-3-[((5-[(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)methyl]thiophen-2-yl)carbonyl)amino]butanoic acid;None
15989;(3S)-4-oxo-3-([6-(([4-(quinoxalin-2-yloxy)phenyl]carbonyl)amino)-2-thiophen-2-ylhexanoyl]amino)butanoic acid;None
15990;(S)-3-((S)-2-((S)-2-(2-naphthamido)-3-methylbutanamido)-propanamido)-4-(2-hydroxy)benzylaminobutanoic acid;None
15991;(3S)-3-((6-[((4-[(6-chloropyrazin-2-yl)amino]phenyl)carbonyl)amino]-2-thiophen-2-ylhexanoyl)amino)-4-oxobutanoic acid;None
15992;(3S)-4-oxo-3-([6-(([4-(pyrazin-2-ylamino)phenyl]carbonyl)amino)-2-thiophen-2-ylhexanoyl]amino)butanoic acid;None
15993;(3S)-4-oxo-3-[((4-[(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)methyl]phenyl)carbonyl)amino]butanoic acid;None
15994;(3S)-4-oxo-3-[((5-[(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)methyl]thiophen-2-yl)acetyl)amino]butanoic acid;None
15995;(3S)-4-oxo-3-[((5-[(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)methyl]thiophen-3-yl)carbonyl)amino]butanoic acid;None
15996;N-(naphthalen-2-ylcarbonyl)-L-valyl-N-[(2S)-1-carboxy-3-[methyl(phenyl)amino]propan-2-yl]-L-alaninamide;None
15997;(3S)-4-oxo-3-([6-(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)hexanoyl]amino)butanoic acid;None
15998;(3S)-4-oxo-3-[((4-[(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)methyl]thiophen-2-yl)carbonyl)amino]butanoic acid;None
15999;N-(naphthalen-2-ylcarbonyl)-L-valyl-N-[(2S)-1-[(1,3-benzodioxol-5-ylmethyl)amino]-3-carboxypropan-2-yl]-L-alaninamide;None
16000;Glu-Val-Asp-aldehyde;None
16001;N-(naphthalen-2-ylcarbonyl)-L-valyl-N-[(2S)-1-(benzylamino)-3-carboxypropan-2-yl]-L-alaninamide;None
16002;N-(naphthalen-2-ylcarbonyl)-L-valyl-N-[(2S)-1-carboxy-3-(cyclohexylamino)propan-2-yl]-L-alaninamide;None
16003;N-(naphthalen-2-ylcarbonyl)-L-valyl-N-[(2S)-1-carboxy-3-[(2-methoxybenzyl)amino]propan-2-yl]-L-alaninamide;None
16004;(3S)-4-oxo-3-[((5-[(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)methyl]-2,3-dihydropyrazin-2-yl)carbonyl)amino]butanoic acid;None
16005;N-(naphthalen-2-ylcarbonyl)-L-valyl-N-[(2S)-1-carboxy-3-[(2-fluorobenzyl)amino]propan-2-yl]-L-alaninamide;None
16006;N-(naphthalen-2-ylcarbonyl)-L-valyl-N-[(2S)-1-carboxy-3-[(4-hydroxybenzyl)amino]propan-2-yl]-L-alaninamide;None
16007;(S)-3-(biphenyl-2-sulfonylamino)-4-oxobutyric acid;None
16008;N-(naphthalen-2-ylcarbonyl)-L-valyl-N-[(2S)-1-[(4-carbamoylbenzyl)amino]-3-carboxypropan-2-yl]-L-alaninamide;None
16009;N-(naphthalen-2-ylcarbonyl)-L-valyl-N-[(2S)-1-[benzyl(methyl)amino]-3-carboxypropan-2-yl]-L-alaninamide;None
16010;(S)-3-(6-methyl-biphenyl-2-sulfonylamino)-4-oxo-butyric acid;CC1=C(C(=CC=C1)S(=O)(=O)N[C@@H](CC(=O)O)C=O)C2=CC=CC=C2
16011;(3S)-4-oxo-3-[((trans-4-[(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)methyl]cyclohexyl)carbonyl)amino]butanoic acid;None
16012;(3S)-4-oxo-3-[((5-[(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)methyl]furan-2-yl)carbonyl)amino]butanoic acid;None
16013;(3S)-4-oxo-3-[(7-oxo-7-([4-(quinoxalin-2-ylamino)phenyl]amino)heptanoyl)amino]butanoic acid;None
16014;(S)-3-(3'-acetylamino-biphenyl-2-sulfonylamino)-4-oxo-butyric acid;None
16015;(3S)-4-oxo-3-([6-(([4-(quinoxalin-2-yloxy)phenyl]carbonyl)amino)hexanoyl]amino)butanoic acid;None
16016;(3S)-4-oxo-3-([5-(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)pentanoyl]amino)butanoic acid;None
16017;(S)-3-(3'-methyl-biphenyl-2-sulfonylamino)-4-oxo-butyric acid;None
16018;(3S)-4-oxo-3-([4-(([4-(quinoxalin-2-ylamino)phenyl]carbonyl)amino)butanoyl]amino)butanoic acid;None
16019;(S)-3-(2'-methyl-biphenyl-2-sulfonylamino)-4-oxo-butyric acid;None
16020;(S)-3-(2-naphthalen-1-yl-benzenesulfonylamino)-4-oxo-butyric acid;C1=CC=C2C(=C1)C=CC=C2C3=CC=CC=C3S(=O)(=O)N[C@@H](CC(=O)O)C=O
16021;(S)-2-(4'-methyl-biphenyl-2-sulfonylamino)-4-oxo-butyric acid;None
16022;(S)-3-benzynesulfonylamino-4-oxo-butyric acid;None
16023;3-([(benzyloxy)carbonyl]amino)-5-([dihydroxy(2-phenylethyl)-lambda4-sulfanyl]amino)-4-oxopentanoic acid;None
16024;3-([(benzyloxy)carbonyl]amino)-5-([dihydroxy(2-naphthalen-1-ylethyl)-lambda4-sulfanyl]amino)-4-oxopentanoic acid;None
16025;5-([benzyl(dihydroxy)-lambda4-sulfanyl]amino)-3-([(benzyloxy)carbonyl]amino)-4-oxopentanoic acid;None
16026;3-([(benzyloxy)carbonyl]amino)-5-([dihydroxy(naphthalen-1-yl)-lambda4-sulfanyl]amino)-4-oxopentanoic acid;None
16027;(S)-3-benzenesulfonylamino-4-oxo-5-(3-phenyl-propylsulfanyl)-pentanoic acid;C1=CC=C(C=C1)CCCSCC(=O)[C@H](CC(=O)O)NS(=O)(=O)C2=CC=CC=C2
16028;(S)-3-benzenesulfonylamino-4-oxo-9-phenyl-nonanoic acid;None
16029;(S)-3-benzyloxycarbonylamino-4-oxo-5-(3-phenyl-propylsulfanyl)-pentanoic acid;None
16030;benzyloxycarbonyl-Pro-Nle-Asp-aldehyde;None
16031;3-[[(benzyloxy)carbonyl]amino]-5-[[(2-cyclohexylethyl)sulfonyl]amino]-4-oxopentanoic acid;None
16032;3-([(benzyloxy)carbonyl]amino)-5-([dihydroxy(3-phenylpropyl)-lambda4-sulfanyl]amino)-4-oxopentanoic acid;None
16033;(3S)-4-oxo-3-([6-(([4-(pyrazin-2-ylamino)phenyl]carbonyl)amino)hexanoyl]amino)butanoic acid;None
16034;3-([(benzyloxy)carbonyl]amino)-5-([dihydroxy(phenyl)-lambda4-sulfanyl]amino)-4-oxopentanoic acid;None
16035;N-(naphthalen-2-ylcarbonyl)-L-valyl-N-[(2R)-1-carboxy-5-phenylpentan-2-yl]-L-alaninamide;None
16036;3-([(benzyloxy)carbonyl]amino)-5-([(2,3-dihydro-1H-inden-1-ylmethyl)(dihydroxy)-lambda4-sulfanyl]amino)-4-oxopentanoic acid;None
16037;acetyl-Ala-Pro-Nle-Asp-aldehyde;None
16038;(S)-3-benzyloxycarbonylamino-4-oxo-9-phenyl-nonanoic acid;C1=CC=C(C=C1)CCCCCC(=O)[C@H](CC(=O)O)NC(=O)OCC2=CC=CC=C2
16039;3-([(benzyloxy)carbonyl]amino)-4-oxo-9-phenylnonanoic acid;None
16040;KYT-1;CN(C)C(=O)C(CCCCN)NC(=O)C(=O)C(CCCN=C(N)N)NC(=O)C(CCCCN)NC(=O)OCC1=CC=CC=C1
16041;prodomain of arginine-specific gingipain A;None
16042;prodomain of arginine-specific gingipain B;None
16043;KYT-41;None
16044;RRLMAAKAESRK;None
16045;RRLMAAKAES;None
16046;RRLMAAKAESR;None
16047;E64;CC(C)C[C@@H](C(=O)NCCCCN=C(N)N)NC(=O)[C@@H]1[C@H](O1)C(=O)O
16048;2,6-bis-(4-amidinobenzyl)-cyclohexanone;None
16049;lactoferrin;CC[C@H](C)[C@@H](C(=N[C@@H]([C@@H](C)O)C(=N[C@@H](CS)C(=N[C@@H](C(C)C)C(=N[C@@H](CCCNC(=N)N)C(=N[C@@H](CCCNC(=N)N)C(=N[C@@H](C)C(=N[C@@H](CC1=CC=CC=C1)C(=O)O)O)O)O)O)O)O)O)N=C([C@H](CO)N=C([C@@H]2CCCN2C(=O)[C@H](C)N=C(CN=C([C@H](CC(C)C)N=C([C@H](CCCCN)N=C([C@H](CCCCN)N=C([C@H](CCSC)N=C([C@H](CCCNC(=N)N)N=C([C@H](CC3=CNC4=CC=CC=C43)N=C([C@H](CCC(=N)O)N=C([C@H](CC5=CNC6=CC=CC=C65)N=C([C@H](CCCNC(=N)N)N=C([C@H](CCCNC(=N)N)N=C([C@H](CS)N=C([C@H](CCCCN)N=C([C@H](CC7=CC=CC=C7)N)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
16050;RLMAAKAESRK;None
16051;bis-benzamidine with urea linker;None
16052;KYT-36;CN(C1=CC=CC=C1)NC(=O)CCC(C(=O)NC(CCCCN)C(=O)C(=O)NCC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3
16053;Stefin B;None
16054;N-[(1S)-3-methyl-1-([(4S)-3-oxo-1-[(3-pyridin-2-ylphenyl)acetyl]azepan-4-yl]carbamoyl)butyl]-5-(2-morpholin-4-ylethoxy)-1-benzofuran-2-carboxamide;None
